POLICY,,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,Region 1,,,Region 2,,,Region 3,,,Region 4,,,Region 5,
Insureandgo,Gold,64,Days,70,Days,80,100,1655.26,2979.46,2979.46,1413.68,2544.63,2544.63,1186.4,2135.52,2135.52,949.12,1708.42,1708.42,,,
Insureandgo,Gold,71,Days,90,Days,80,100,1738.02,3128.44,3128.44,1484.37,2671.86,2671.86,1245.72,2242.3,2242.3,996.58,1793.84,1793.84,,,
Insureandgo,Bare Essentials (Snow Sports included),1,Days,5,Days,18,49,88.86,159.95,159.95,75.89,136.61,136.61,63.69,114.64,114.64,43.51,78.31,78.31,,,
Insureandgo,Bare Essentials (Snow Sports included),6,Days,8,Days,18,49,82.99,149.38,149.38,79.69,143.44,143.44,66.88,120.38,120.38,45.68,82.23,82.23,,,
Insureandgo,Bare Essentials (Snow Sports included),9,Days,13,Days,18,49,83.65,150.57,150.57,83.67,150.61,150.61,70.22,126.39,126.39,56.18,101.12,101.12,,,
Insureandgo,Bare Essentials (Snow Sports included),14,Days,17,Days,18,49,103.33,185.99,185.99,88.25,158.84,158.84,74.06,133.31,133.31,59.25,106.65,106.65,,,
Insureandgo,Bare Essentials (Snow Sports included),18,Days,21,Days,18,49,108.49,195.29,195.29,92.66,166.79,166.79,77.76,139.97,139.97,62.21,111.98,111.98,,,
Insureandgo,Bare Essentials (Snow Sports included),22,Days,24,Days,18,49,136.39,245.5,245.5,116.49,209.68,209.68,97.76,175.97,175.97,78.21,140.77,140.77,,,
Insureandgo,Bare Essentials (Snow Sports included),25,Days,28,Days,18,49,143.21,257.78,257.78,122.31,220.16,220.16,102.65,184.76,184.76,82.12,147.81,147.81,,,
Insureandgo,Bare Essentials (Snow Sports included),29,Days,32,Days,18,49,169.46,305.02,305.02,144.73,260.51,260.51,121.46,218.62,218.62,97.17,174.9,174.9,,,
Insureandgo,Bare Essentials (Snow Sports included),33,Days,35,Days,18,49,186.02,334.83,334.83,158.87,285.96,285.96,133.33,239.99,239.99,106.66,191.99,191.99,,,
Insureandgo,Bare Essentials (Snow Sports included),36,Days,42,Days,18,49,211.73,381.11,381.11,180.83,325.49,325.49,151.75,273.16,273.16,121.4,218.53,218.53,,,
Insureandgo,Bare Essentials (Snow Sports included),43,Days,49,Days,18,49,237.65,427.77,427.77,202.97,365.34,365.34,170.34,306.61,306.61,136.27,245.28,245.28,,,
Insureandgo,Bare Essentials (Snow Sports included),50,Days,56,Days,18,49,259.26,466.66,466.66,221.42,398.56,398.56,185.82,334.48,334.48,148.66,267.58,267.58,,,
Insureandgo,Bare Essentials (Snow Sports included),57,Days,63,Days,18,49,276.54,497.77,497.77,236.18,425.13,425.13,198.21,356.78,356.78,158.57,285.42,285.42,,,
Insureandgo,Bare Essentials (Snow Sports included),64,Days,70,Days,18,49,290.37,522.66,522.66,247.99,446.38,446.38,208.12,374.62,374.62,166.5,299.69,299.69,,,
Insureandgo,Bare Essentials (Snow Sports included),71,Days,90,Days,18,49,304.89,548.79,548.79,260.39,468.7,468.7,218.53,393.35,393.35,174.82,314.68,314.68,,,
Insureandgo,Bare Essentials (Snow Sports included),91,Days,120,Days,18,49,446.31,803.36,803.36,381.18,686.12,686.12,319.89,575.81,575.81,255.91,460.65,460.65,,,
Insureandgo,Bare Essentials (Snow Sports included),121,Days,150,Days,18,49,511.35,920.44,920.44,436.72,786.1,786.1,366.51,659.72,659.72,293.21,527.78,527.78,,,
Insureandgo,Bare Essentials (Snow Sports included),151,Days,180,Days,18,49,594.34,1069.8,1069.8,507.6,913.67,913.67,425.99,766.78,766.78,340.79,613.42,613.42,,,
Insureandgo,Bare Essentials (Snow Sports included),181,Days,210,Days,18,49,668.35,1203.02,1203.02,570.81,1027.45,1027.45,479.04,862.27,862.27,383.23,689.81,689.81,,,
Insureandgo,Bare Essentials (Snow Sports included),211,Days,240,Days,18,49,769.27,1384.69,1384.69,657,1182.6,1182.6,551.37,992.47,992.47,441.1,793.98,793.98,,,
Insureandgo,Bare Essentials (Snow Sports included),241,Days,270,Days,18,49,850.01,1530.02,1530.02,725.96,1306.73,1306.73,609.24,1096.64,1096.64,487.4,877.31,877.31,,,
Insureandgo,Bare Essentials (Snow Sports included),271,Days,300,Days,18,49,930.75,1675.35,1675.35,794.92,1430.85,1430.85,667.11,1200.81,1200.81,533.69,960.64,960.64,,,
Insureandgo,Bare Essentials (Snow Sports included),301,Days,330,Days,18,49,1009.25,1816.65,1816.65,861.96,1551.52,1551.52,723.38,1302.08,1302.08,578.7,1041.66,1041.66,,,
Insureandgo,Bare Essentials (Snow Sports included),331,Days,366,Days,18,49,1092.23,1966.02,1966.02,932.83,1679.09,1679.09,782.85,1409.14,1409.14,626.28,1127.31,1127.31,,,
Insureandgo,Bare Essentials (Snow Sports included),1,Days,5,Days,50,59,90.77,163.39,163.39,77.52,139.54,139.54,65.06,117.11,117.11,44.45,80.01,80.01,,,
Insureandgo,Bare Essentials (Snow Sports included),6,Days,8,Days,50,59,84.78,152.6,152.6,81.4,146.52,146.52,68.31,122.96,122.96,46.68,84.02,84.02,,,
Insureandgo,Bare Essentials (Snow Sports included),9,Days,13,Days,50,59,85.45,153.82,153.82,85.47,153.85,153.85,71.73,129.11,129.11,57.38,103.29,103.29,,,
Insureandgo,Bare Essentials (Snow Sports included),14,Days,17,Days,50,59,105.55,189.99,189.99,90.14,162.26,162.26,75.65,136.17,136.17,60.52,108.94,108.94,,,
Insureandgo,Bare Essentials (Snow Sports included),18,Days,21,Days,50,59,110.83,199.49,199.49,94.65,170.37,170.37,79.43,142.98,142.98,63.55,114.39,114.39,,,
Insureandgo,Bare Essentials (Snow Sports included),22,Days,24,Days,50,59,139.32,250.78,250.78,118.99,214.18,214.18,99.86,179.75,179.75,79.89,143.8,143.8,,,
Insureandgo,Bare Essentials (Snow Sports included),25,Days,28,Days,50,59,146.29,263.32,263.32,124.94,224.89,224.89,104.85,188.74,188.74,83.88,150.99,150.99,,,
Insureandgo,Bare Essentials (Snow Sports included),29,Days,32,Days,50,59,173.1,311.58,311.58,147.84,266.11,266.11,124.07,223.32,223.32,99.26,178.66,178.66,,,
Insureandgo,Bare Essentials (Snow Sports included),33,Days,35,Days,50,59,190.02,342.03,342.03,162.29,292.11,292.11,136.19,245.15,245.15,108.96,196.12,196.12,,,
Insureandgo,Bare Essentials (Snow Sports included),36,Days,42,Days,50,59,216.28,389.3,389.3,184.72,332.49,332.49,155.02,279.03,279.03,124.01,223.23,223.23,,,
Insureandgo,Bare Essentials (Snow Sports included),43,Days,49,Days,50,59,242.76,436.97,436.97,207.33,373.2,373.2,174,313.2,313.2,139.2,250.56,250.56,,,
Insureandgo,Bare Essentials (Snow Sports included),50,Days,56,Days,50,59,264.83,476.7,476.7,226.18,407.13,407.13,189.82,341.67,341.67,151.85,273.34,273.34,,,
Insureandgo,Bare Essentials (Snow Sports included),57,Days,63,Days,50,59,282.49,508.48,508.48,241.26,434.27,434.27,202.47,364.45,364.45,161.98,291.56,291.56,,,
Insureandgo,Bare Essentials (Snow Sports included),64,Days,70,Days,50,59,296.61,533.9,533.9,253.32,455.98,455.98,212.6,382.67,382.67,170.08,306.14,306.14,,,
Insureandgo,Bare Essentials (Snow Sports included),71,Days,90,Days,50,59,311.44,560.6,560.6,265.99,478.78,478.78,223.23,401.81,401.81,178.58,321.45,321.45,,,
Insureandgo,Bare Essentials (Snow Sports included),91,Days,120,Days,50,59,455.91,820.64,820.64,389.37,700.87,700.87,326.77,588.19,588.19,261.42,470.55,470.55,,,
Insureandgo,Bare Essentials (Snow Sports included),121,Days,150,Days,50,59,522.35,940.23,940.23,446.12,803.01,803.01,374.39,673.91,673.91,299.51,539.13,539.13,,,
Insureandgo,Bare Essentials (Snow Sports included),151,Days,180,Days,50,59,607.12,1092.81,1092.81,518.51,933.32,933.32,435.15,783.27,783.27,348.12,626.62,626.62,,,
Insureandgo,Bare Essentials (Snow Sports included),181,Days,210,Days,50,59,682.72,1228.9,1228.9,583.08,1049.55,1049.55,489.34,880.81,880.81,391.47,704.65,704.65,,,
Insureandgo,Bare Essentials (Snow Sports included),211,Days,240,Days,50,59,785.82,1414.47,1414.47,671.13,1208.04,1208.04,563.23,1013.82,1013.82,450.59,811.05,811.05,,,
Insureandgo,Bare Essentials (Snow Sports included),241,Days,270,Days,50,59,868.29,1562.93,1562.93,741.57,1334.83,1334.83,622.35,1120.22,1120.22,497.88,896.18,896.18,,,
Insureandgo,Bare Essentials (Snow Sports included),271,Days,300,Days,50,59,950.77,1711.38,1711.38,812.01,1461.62,1461.62,681.46,1226.63,1226.63,545.17,981.3,981.3,,,
Insureandgo,Bare Essentials (Snow Sports included),301,Days,330,Days,50,59,1030.95,1855.72,1855.72,880.49,1584.89,1584.89,738.93,1330.08,1330.08,591.15,1064.06,1064.06,,,
Insureandgo,Bare Essentials (Snow Sports included),331,Days,366,Days,50,59,1115.72,2008.3,2008.3,952.89,1715.2,1715.2,799.69,1439.44,1439.44,639.75,1151.55,1151.55,,,
Insureandgo,Bare Essentials (Snow Sports included),1,Days,5,Days,60,64,91.73,165.11,165.11,78.34,141.01,141.01,65.75,118.34,118.34,44.9,80.81,80.81,,,
Insureandgo,Bare Essentials (Snow Sports included),6,Days,8,Days,60,64,85.67,154.2,154.2,82.26,148.06,148.06,69.03,124.26,124.26,47.14,84.85,84.85,,,
Insureandgo,Bare Essentials (Snow Sports included),9,Days,13,Days,60,64,86.34,155.42,155.42,86.37,155.47,155.47,72.48,130.47,130.47,57.99,104.38,104.38,,,
Insureandgo,Bare Essentials (Snow Sports included),14,Days,17,Days,60,64,106.66,191.99,191.99,91.09,163.97,163.97,76.45,137.61,137.61,61.16,110.09,110.09,,,
Insureandgo,Bare Essentials (Snow Sports included),18,Days,21,Days,60,64,111.99,201.59,201.59,95.65,172.17,172.17,80.27,144.49,144.49,64.22,115.59,115.59,,,
Insureandgo,Bare Essentials (Snow Sports included),22,Days,24,Days,60,64,140.79,253.42,253.42,120.24,216.44,216.44,100.91,181.64,181.64,80.73,145.31,145.31,,,
Insureandgo,Bare Essentials (Snow Sports included),25,Days,28,Days,60,64,147.83,266.1,266.1,126.26,227.26,227.26,105.96,190.72,190.72,84.77,152.58,152.58,,,
Insureandgo,Bare Essentials (Snow Sports included),29,Days,32,Days,60,64,174.92,314.86,314.86,149.39,268.91,268.91,125.38,225.68,225.68,100.3,180.54,180.54,,,
Insureandgo,Bare Essentials (Snow Sports included),33,Days,35,Days,60,64,192.02,345.63,345.63,163.99,295.19,295.19,137.63,247.73,247.73,110.1,198.18,198.18,,,
Insureandgo,Bare Essentials (Snow Sports included),36,Days,42,Days,60,64,218.56,393.4,393.4,186.66,335.99,335.99,156.65,281.97,281.97,125.32,225.58,225.58,,,
Insureandgo,Bare Essentials (Snow Sports included),43,Days,49,Days,60,64,245.32,441.57,441.57,209.52,377.13,377.13,175.83,316.5,316.5,140.67,253.2,253.2,,,
Insureandgo,Bare Essentials (Snow Sports included),50,Days,56,Days,60,64,267.62,481.72,481.72,228.56,411.41,411.41,191.82,345.27,345.27,153.45,276.21,276.21,,,
Insureandgo,Bare Essentials (Snow Sports included),57,Days,63,Days,60,64,285.46,513.83,513.83,243.8,438.84,438.84,204.6,368.29,368.29,163.68,294.63,294.63,,,
Insureandgo,Bare Essentials (Snow Sports included),64,Days,70,Days,60,64,299.73,539.52,539.52,255.99,460.78,460.78,214.83,386.7,386.7,171.87,309.36,309.36,,,
Insureandgo,Bare Essentials (Snow Sports included),71,Days,90,Days,60,64,314.72,566.5,566.5,268.79,483.82,483.82,225.58,406.04,406.04,180.46,324.83,324.83,,,
Insureandgo,Bare Essentials (Snow Sports included),91,Days,120,Days,60,64,460.71,829.28,829.28,393.47,708.25,708.25,330.21,594.38,594.38,264.17,475.51,475.51,,,
Insureandgo,Bare Essentials (Snow Sports included),121,Days,150,Days,60,64,527.85,950.13,950.13,450.81,811.46,811.46,378.33,681,681,302.67,544.8,544.8,,,
Insureandgo,Bare Essentials (Snow Sports included),151,Days,180,Days,60,64,613.51,1104.31,1104.31,523.97,943.15,943.15,439.73,791.51,791.51,351.78,633.21,633.21,,,
Insureandgo,Bare Essentials (Snow Sports included),181,Days,210,Days,60,64,689.91,1241.83,1241.83,589.22,1060.6,1060.6,494.49,890.08,890.08,395.59,712.06,712.06,,,
Insureandgo,Bare Essentials (Snow Sports included),211,Days,240,Days,60,64,794.09,1429.36,1429.36,678.2,1220.75,1220.75,569.16,1024.49,1024.49,455.33,819.59,819.59,,,
Insureandgo,Bare Essentials (Snow Sports included),241,Days,270,Days,60,64,877.43,1579.38,1579.38,749.38,1348.88,1348.88,628.9,1132.02,1132.02,503.12,905.61,905.61,,,
Insureandgo,Bare Essentials (Snow Sports included),271,Days,300,Days,60,64,960.78,1729.4,1729.4,820.56,1477,1477,688.63,1239.54,1239.54,550.91,991.63,991.63,,,
Insureandgo,Bare Essentials (Snow Sports included),301,Days,330,Days,60,64,1041.81,1875.25,1875.25,889.76,1601.57,1601.57,746.71,1344.08,1344.08,597.37,1075.27,1075.27,,,
Insureandgo,Bare Essentials (Snow Sports included),331,Days,366,Days,60,64,1127.47,2029.44,2029.44,962.92,1733.26,1733.26,808.11,1454.59,1454.59,646.49,1163.68,1163.68,,,
Insureandgo,Bare Essentials (Snow Sports included),1,Days,5,Days,65,74,165.11,297.2,297.2,141.01,253.82,253.82,118.34,213.02,213.02,80.84,145.51,145.51,,,
Insureandgo,Bare Essentials (Snow Sports included),6,Days,8,Days,65,74,154.2,277.56,277.56,148.06,266.51,266.51,124.26,223.67,223.67,84.88,152.78,152.78,,,
Insureandgo,Bare Essentials (Snow Sports included),9,Days,13,Days,65,74,155.43,279.78,279.78,155.47,279.84,279.84,130.47,234.85,234.85,104.38,187.88,187.88,,,
Insureandgo,Bare Essentials (Snow Sports included),14,Days,17,Days,65,74,191.99,345.58,345.58,163.97,295.14,295.14,137.61,247.69,247.69,110.09,198.15,198.15,,,
Insureandgo,Bare Essentials (Snow Sports included),18,Days,21,Days,65,74,201.59,362.86,362.86,172.17,309.9,309.9,144.49,260.08,260.08,115.59,208.06,208.06,,,
Insureandgo,Bare Essentials (Snow Sports included),22,Days,24,Days,65,74,253.42,456.16,456.16,216.44,389.59,389.59,181.64,326.95,326.95,145.31,261.56,261.56,,,
Insureandgo,Bare Essentials (Snow Sports included),25,Days,28,Days,65,74,266.1,478.97,478.97,227.26,409.07,409.07,190.72,343.3,343.3,152.58,274.64,274.64,,,
Insureandgo,Bare Essentials (Snow Sports included),29,Days,32,Days,65,74,314.86,566.75,566.75,268.91,484.04,484.04,225.68,406.22,406.22,180.54,324.97,324.97,,,
Insureandgo,Bare Essentials (Snow Sports included),33,Days,35,Days,65,74,345.63,622.14,622.14,295.19,531.34,531.34,247.73,445.91,445.91,198.18,356.73,356.73,,,
Insureandgo,Bare Essentials (Snow Sports included),36,Days,42,Days,65,74,393.4,708.12,708.12,335.99,604.78,604.78,281.97,507.54,507.54,225.58,406.04,406.04,,,
Insureandgo,Bare Essentials (Snow Sports included),43,Days,49,Days,65,74,441.57,794.83,794.83,377.13,678.83,678.83,316.5,569.69,569.69,253.2,455.75,455.75,,,
Insureandgo,Bare Essentials (Snow Sports included),50,Days,56,Days,65,74,481.72,867.09,867.09,411.41,740.54,740.54,345.27,621.48,621.48,276.21,497.19,497.19,,,
Insureandgo,Bare Essentials (Snow Sports included),57,Days,63,Days,65,74,513.83,924.89,924.89,438.84,789.91,789.91,368.29,662.92,662.92,294.63,530.33,530.33,,,
Insureandgo,Bare Essentials (Snow Sports included),64,Days,70,Days,65,74,539.52,971.14,971.14,460.78,829.41,829.41,386.7,696.06,696.06,309.36,556.85,556.85,,,
Insureandgo,Bare Essentials (Snow Sports included),71,Days,90,Days,65,74,566.5,1019.7,1019.7,483.82,870.88,870.88,406.04,730.86,730.86,324.83,584.69,584.69,,,
Insureandgo,Bare Essentials (Snow Sports included),1,Days,5,Days,75,79,201.8,363.24,363.24,172.35,310.23,310.23,144.64,260.35,260.35,98.8,177.84,177.84,,,
Insureandgo,Bare Essentials (Snow Sports included),6,Days,8,Days,75,79,180.92,325.66,325.66,180.97,325.74,325.74,151.87,273.37,273.37,103.74,186.74,186.74,,,
Insureandgo,Bare Essentials (Snow Sports included),9,Days,13,Days,75,79,197.89,356.2,356.2,190.02,342.03,342.03,159.47,287.04,287.04,127.57,229.63,229.63,,,
Insureandgo,Bare Essentials (Snow Sports included),14,Days,17,Days,75,79,234.65,422.37,422.37,200.41,360.73,360.73,168.19,302.74,302.74,134.55,242.19,242.19,,,
Insureandgo,Bare Essentials (Snow Sports included),18,Days,21,Days,75,79,246.38,443.49,443.49,210.43,378.77,378.77,176.6,317.87,317.87,141.28,254.3,254.3,,,
Insureandgo,Bare Essentials (Snow Sports included),22,Days,24,Days,75,79,309.74,557.53,557.53,264.54,476.17,476.17,222.01,399.61,399.61,177.6,319.69,319.69,,,
Insureandgo,Bare Essentials (Snow Sports included),25,Days,28,Days,75,79,325.23,585.41,585.41,277.76,499.97,499.97,233.11,419.59,419.59,186.49,335.67,335.67,,,
Insureandgo,Bare Essentials (Snow Sports included),29,Days,32,Days,75,79,384.83,692.69,692.69,328.67,591.6,591.6,275.83,496.49,496.49,220.66,397.19,397.19,,,
Insureandgo,Bare Essentials (Snow Sports included),33,Days,35,Days,75,79,422.44,760.39,760.39,360.79,649.42,649.42,302.78,545.01,545.01,242.23,436.01,436.01,,,
Insureandgo,Bare Essentials (Snow Sports included),36,Days,42,Days,75,79,480.82,865.48,865.48,410.65,739.17,739.17,344.63,620.33,620.33,275.7,496.27,496.27,,,
Insureandgo,Bare Essentials (Snow Sports included),43,Days,49,Days,75,79,539.7,971.46,971.46,460.93,829.68,829.68,386.83,696.29,696.29,309.46,557.03,557.03,,,
Insureandgo,Bare Essentials (Snow Sports included),50,Days,56,Days,75,79,588.76,1059.77,1059.77,502.84,905.11,905.11,422,759.59,759.59,337.6,607.67,607.67,,,
Insureandgo,Bare Essentials (Snow Sports included),57,Days,63,Days,75,79,628.01,1130.43,1130.43,536.36,965.45,965.45,450.13,810.23,810.23,360.1,648.18,648.18,,,
Insureandgo,Bare Essentials (Snow Sports included),64,Days,70,Days,75,79,659.42,1186.95,1186.95,563.18,1013.72,1013.72,472.63,850.74,850.74,378.11,680.59,680.59,,,
Insureandgo,Bare Essentials (Snow Sports included),71,Days,90,Days,75,79,692.39,1246.29,1246.29,591.34,1064.41,1064.41,496.27,893.28,893.28,397.01,714.62,714.62,,,
Insureandgo,Bare Essentials (Snow Sports included),1,Days,5,Days,80,100,462.59,832.67,832.67,395.08,711.15,711.15,331.56,596.81,596.81,226.49,407.68,407.68,,,
Insureandgo,Bare Essentials (Snow Sports included),6,Days,8,Days,80,100,432.02,777.64,777.64,414.84,746.7,746.7,348.14,626.65,626.65,237.81,428.06,428.06,,,
Insureandgo,Bare Essentials (Snow Sports included),9,Days,13,Days,80,100,435.48,783.86,783.86,435.58,784.04,784.04,365.55,657.99,657.99,292.44,526.39,526.39,,,
Insureandgo,Bare Essentials (Snow Sports included),14,Days,17,Days,80,100,537.9,968.22,968.22,459.4,826.91,826.91,385.54,693.97,693.97,308.43,555.18,555.18,,,
Insureandgo,Bare Essentials (Snow Sports included),18,Days,21,Days,80,100,564.79,1016.63,1016.63,482.37,868.26,868.26,404.82,728.67,728.67,323.85,582.93,582.93,,,
Insureandgo,Bare Essentials (Snow Sports included),22,Days,24,Days,80,100,710.03,1278.05,1278.05,606.4,1091.53,1091.53,508.91,916.04,916.04,407.13,732.83,732.83,,,
Insureandgo,Bare Essentials (Snow Sports included),25,Days,28,Days,80,100,745.53,1341.95,1341.95,636.72,1146.1,1146.1,534.36,961.84,961.84,427.48,769.47,769.47,,,
Insureandgo,Bare Essentials (Snow Sports included),29,Days,32,Days,80,100,882.15,1587.88,1587.88,753.41,1356.14,1356.14,632.28,1138.11,1138.11,505.83,910.49,910.49,,,
Insureandgo,Bare Essentials (Snow Sports included),33,Days,35,Days,80,100,968.37,1743.06,1743.06,827.04,1488.67,1488.67,694.07,1249.33,1249.33,555.26,999.47,999.47,,,
Insureandgo,Bare Essentials (Snow Sports included),36,Days,42,Days,80,100,1102.2,1983.97,1983.97,941.35,1694.42,1694.42,790,1422.01,1422.01,632,1137.6,1137.6,,,
Insureandgo,Bare Essentials (Snow Sports included),43,Days,49,Days,80,100,1237.17,2226.9,2226.9,1056.61,1901.9,1901.9,886.74,1596.13,1596.13,709.39,1276.9,1276.9,,,
Insureandgo,Bare Essentials (Snow Sports included),50,Days,56,Days,80,100,1349.64,2429.35,2429.35,1152.67,2074.8,2074.8,967.35,1741.23,1741.23,773.88,1392.98,1392.98,,,
Insureandgo,Bare Essentials (Snow Sports included),57,Days,63,Days,80,100,1439.61,2591.31,2591.31,1229.51,2213.12,2213.12,1031.84,1857.31,1857.31,825.47,1485.85,1485.85,,,
Insureandgo,Bare Essentials (Snow Sports included),64,Days,70,Days,80,100,1511.59,2720.87,2720.87,1290.99,2323.78,2323.78,1083.43,1950.18,1950.18,866.75,1560.14,1560.14,,,
Insureandgo,Bare Essentials (Snow Sports included),71,Days,90,Days,80,100,1587.17,2856.91,2856.91,1355.54,2439.97,2439.97,1137.6,2047.69,2047.69,910.08,1638.15,1638.15,,,
Insureandgo,Silver (Snow Sports included),1,Days,5,Days,18,49,144.93,260.87,260.87,123.78,222.8,222.8,103.88,186.98,186.98,66.52,119.74,119.74,,,
Insureandgo,Silver (Snow Sports included),6,Days,8,Days,18,49,121.82,219.27,219.27,104.04,187.27,187.27,93.13,167.64,167.64,74.51,134.11,134.11,,,
Insureandgo,Silver (Snow Sports included),9,Days,13,Days,18,49,134.64,242.35,242.35,136.46,245.64,245.64,97.79,176.02,176.02,78.23,140.82,140.82,,,
Insureandgo,Silver (Snow Sports included),14,Days,17,Days,18,49,168.52,303.34,303.34,122.89,221.21,221.21,107.43,193.38,193.38,96.63,173.93,173.93,,,
Insureandgo,Silver (Snow Sports included),18,Days,21,Days,18,49,176.95,318.51,318.51,151.12,272.02,272.02,126.83,228.29,228.29,101.46,182.63,182.63,,,
Insureandgo,Silver (Snow Sports included),22,Days,24,Days,18,49,222.45,400.41,400.41,189.98,341.97,341.97,159.44,286.99,286.99,127.55,229.59,229.59,,,
Insureandgo,Silver (Snow Sports included),25,Days,28,Days,18,49,233.57,420.43,420.43,199.48,359.07,359.07,167.41,301.34,301.34,133.93,241.07,241.07,,,
Insureandgo,Silver (Snow Sports included),29,Days,32,Days,18,49,276.38,497.48,497.48,236.04,424.87,424.87,198.09,356.57,356.57,158.47,285.25,285.25,,,
Insureandgo,Silver (Snow Sports included),33,Days,35,Days,18,49,303.39,546.09,546.09,259.11,466.4,466.4,217.45,391.41,391.41,173.96,313.13,313.13,,,
Insureandgo,Silver (Snow Sports included),36,Days,42,Days,18,49,345.32,621.57,621.57,294.92,530.86,530.86,247.51,445.51,445.51,198,356.41,356.41,,,
Insureandgo,Silver (Snow Sports included),43,Days,49,Days,18,49,387.6,697.68,697.68,331.03,595.86,595.86,277.81,500.06,500.06,222.25,400.05,400.05,,,
Insureandgo,Silver (Snow Sports included),50,Days,56,Days,18,49,422.84,761.11,761.11,361.13,650.03,650.03,303.07,545.52,545.52,242.45,436.42,436.42,,,
Insureandgo,Silver (Snow Sports included),57,Days,63,Days,18,49,451.03,811.85,811.85,385.2,693.36,693.36,323.27,581.89,581.89,258.62,465.51,465.51,,,
Insureandgo,Silver (Snow Sports included),64,Days,70,Days,18,49,473.58,852.44,852.44,404.46,728.03,728.03,339.44,610.98,610.98,271.55,488.79,488.79,,,
Insureandgo,Silver (Snow Sports included),71,Days,90,Days,18,49,497.26,895.06,895.06,424.69,764.43,764.43,356.41,641.53,641.53,285.13,513.23,513.23,,,
Insureandgo,Silver (Snow Sports included),91,Days,120,Days,18,49,727.92,1310.25,1310.25,621.68,1119.03,1119.03,521.73,939.12,939.12,417.39,751.3,751.3,,,
Insureandgo,Silver (Snow Sports included),121,Days,150,Days,18,49,834,1501.19,1501.19,712.28,1282.11,1282.11,597.77,1075.98,1075.98,478.21,860.78,860.78,,,
Insureandgo,Silver (Snow Sports included),151,Days,180,Days,18,49,969.34,1744.81,1744.81,827.87,1490.17,1490.17,694.77,1250.59,1250.59,555.82,1000.47,1000.47,,,
Insureandgo,Silver (Snow Sports included),181,Days,210,Days,18,49,1090.05,1962.09,1962.09,930.96,1675.73,1675.73,781.29,1406.32,1406.32,625.03,1125.06,1125.06,,,
Insureandgo,Silver (Snow Sports included),211,Days,240,Days,18,49,1254.65,2258.38,2258.38,1071.55,1928.78,1928.78,899.27,1618.69,1618.69,719.42,1294.95,1294.95,,,
Insureandgo,Silver (Snow Sports included),241,Days,270,Days,18,49,1386.34,2495.41,2495.41,1184.01,2131.22,2131.22,993.65,1788.58,1788.58,794.92,1430.86,1430.86,,,
Insureandgo,Silver (Snow Sports included),271,Days,300,Days,18,49,1518.02,2732.44,2732.44,1296.48,2333.66,2333.66,1088.04,1958.47,1958.47,870.43,1566.77,1566.77,,,
Insureandgo,Silver (Snow Sports included),301,Days,330,Days,18,49,1646.05,2962.88,2962.88,1405.82,2530.47,2530.47,1179.8,2123.64,2123.64,943.84,1698.91,1698.91,,,
Insureandgo,Silver (Snow Sports included),331,Days,366,Days,18,49,1781.39,3206.5,3206.5,1521.41,2738.53,2738.53,1276.81,2298.25,2298.25,1021.44,1838.6,1838.6,,,
Insureandgo,Silver (Snow Sports included),1,Days,5,Days,50,59,148.05,266.48,266.48,126.44,227.59,227.59,106.11,191,191,67.96,122.33,122.33,,,
Insureandgo,Silver (Snow Sports included),6,Days,8,Days,50,59,124.44,224,224,106.28,191.3,191.3,95.12,171.22,171.22,76.1,136.98,136.98,,,
Insureandgo,Silver (Snow Sports included),9,Days,13,Days,50,59,137.53,247.55,247.55,139.4,250.92,250.92,99.89,179.8,179.8,79.91,143.84,143.84,,,
Insureandgo,Silver (Snow Sports included),14,Days,17,Days,50,59,172.15,309.86,309.86,125.53,225.96,225.96,109.74,197.53,197.53,98.71,177.68,177.68,,,
Insureandgo,Silver (Snow Sports included),18,Days,21,Days,50,59,180.75,325.36,325.36,154.37,277.87,277.87,129.55,233.2,233.2,103.64,186.56,186.56,,,
Insureandgo,Silver (Snow Sports included),22,Days,24,Days,50,59,227.23,409.02,409.02,194.07,349.33,349.33,162.87,293.16,293.16,130.3,234.53,234.53,,,
Insureandgo,Silver (Snow Sports included),25,Days,28,Days,50,59,238.59,429.47,429.47,203.77,366.79,366.79,171.01,307.82,307.82,136.81,246.26,246.26,,,
Insureandgo,Silver (Snow Sports included),29,Days,32,Days,50,59,282.32,508.18,508.18,241.12,434.01,434.01,202.35,364.23,364.23,161.88,291.39,291.39,,,
Insureandgo,Silver (Snow Sports included),33,Days,35,Days,50,59,309.91,557.84,557.84,264.68,476.43,476.43,222.13,399.83,399.83,177.7,319.86,319.86,,,
Insureandgo,Silver (Snow Sports included),36,Days,42,Days,50,59,352.74,634.94,634.94,301.26,542.27,542.27,252.83,455.09,455.09,202.26,364.07,364.07,,,
Insureandgo,Silver (Snow Sports included),43,Days,49,Days,50,59,395.94,712.69,712.69,338.15,608.67,608.67,283.79,510.82,510.82,227.03,408.65,408.65,,,
Insureandgo,Silver (Snow Sports included),50,Days,56,Days,50,59,431.93,777.48,777.48,368.89,664.01,664.01,309.59,557.25,557.25,247.67,445.8,445.8,,,
